query_shape	count
["61,62,143","61","62","143"]	44
["24,26"]	44
["12,1515","6","7"]	44
["929","3","7"]	44
["929","6,23","15"]	44
["6,28"]	44
["124","231","7"]	44
["1743","23,1743","7"]	43
["3,6,18,65","231","65","7"]	43
["929","6,510","6,873","28,2973,2977,3313","2974","28,2973,3313","787"]	43
["3,13,47","231","7"]	43
["929","6,23","23657"]	43
["231","21","96,97,98,99,100,540,541","7"]	43
["3,607","7"]	43
["2270"]	43
["624"]	43
["231","3","7"]	43
["3","3,21,932","7"]	43
["3,1463","28","7"]	43
["904"]	42
["3","24,29","3,21","3,22","3,891","18","19,20","7","6,23"]	42
["3","24,26","3,47","3,14","3,64","3,625","7"]	42
["3,47","221"]	42
["18042"]	42
["18,1033","7"]	41
["3,6,168","231","3,6,59,168","7"]	41
["3","24,26,29"]	41
["59","59,1617","18,59","7"]	41
["3456","3457"]	41
["3,57,136","6"]	41
["370","7"]	41
["695"]	41
["3,6","6,13","231","3,168","13,168","3,1422","13,1422","3,6,1523","3,6,45","3,6,1344","3,6,142","3,6,342","1,3,6","3,6,572","3,6,21","6,13,1523","6,13,45","6,13,1344","6,13,142","6,13,342","1,6,13","6,13,572","6,13,21","3,168,1523","3,45,168","3,168,1344","3,142,168","3,168,342","1,3,168","3,168,572","3,21,168","13,168,1523","13,45,168","13,168,1344","13,142,168","13,168,342","1,13,168","13,168,572","13,21,168","3,1422,1523","3,45,1422","3,1344,1422","3,142,1422","3,342,1422","1,3,1422","3,572,1422","3,21,1422","13,1422,1523","13,45,1422","13,1344,1422","13,142,1422","13,342,1422","1,13,1422","13,572,1422","13,21,1422","7"]	41
["3,6,1073","6,758"]	40
["3,13,14","7"]	40
["3","231","3,695","7"]	40
["929","6","1,3,47"]	40
["18144","23,18144","7"]	40
["6,456"]	40
["13,14,44,45,64,625","18","7"]	40
["3,626","1639","773,1640"]	40
["124","7"]	40
["141"]	40
["339","340","231","255,340","259,340","340,341","340,729","340,17043","729","7"]	40
["65,66,891","3","66","1080"]	40
["353"]	40
["47","7"]	40
["3,614,675,676,677,678","7"]	40
["3,161"]	40
["3,12,13","7"]	39
["929","6,23","18"]	39
["3,13,47","733","7"]	39
["3,59","7"]	39
["3,57,607","3,57,460,607","3,57,607,653","3,57,145,607","7"]	39
["35","231","7"]	39
["3,65","231","778","7"]	38
["3,17,57","7"]	38
["201,637","231","7"]	38
["3,113","231","7"]	38
["3","3,614","7"]	38
["3","7","23"]	38
["3,57,607","7"]	38
["3,18,65","231","3,18,21,65","7"]	37
["3,6","24,26,592"]	37
["1128"]	37
["6,428,488","6"]	37
["198"]	37
["2377","23,2377","7"]	37
["5345","23,5345","7"]	37
["3,167","21","7"]	37
