query_shape	count
["3,65,66","66","7"]	1192
["3,6,65","231"]	1188
["13,45,136","66"]	1185
["1076"]	1185
["762","7"]	1182
["1022","7"]	1169
["3,991"]	1165
["12,14","12,14,21","7"]	1156
["62,143"]	1140
["1016","7"]	1129
["114","59"]	1125
["253,271","254","231","7"]	1117
["89,1667"]	1112
["2010","375,2011","7"]	1103
["818","7"]	1102
["822","7"]	1102
["854","7"]	1101
["3,694"]	1098
["716","7"]	1093
["3","3,14","3,64","7"]	1077
["3,66","231","66"]	1074
["8","65","66","402","3339"]	1073
["216","7"]	1065
["163","24","24,29","171"]	1053
["3,356"]	1048
["24,26,28,29","704"]	1045
["929","231","7"]	1045
["223"]	1035
["863","7"]	1032
["151","21,151","22,151","18","19","7","6,23"]	1026
["981"]	1025
["21,763","764","765,766","7"]	1025
["194","7"]	1016
["3","231","13","598","7"]	1004
["24,29","23","21"]	993
["481","6"]	987
["1,253","254","231","7"]	980
["328","329","6","329,376","476"]	975
["23","23,348","7"]	975
["337","466,467","7"]	975
["3,867"]	974
["24","7"]	965
["81"]	959
["6,28"]	958
["90","7"]	956
["36"]	951
["24,25,26"]	948
["3,637","231","24,26"]	947
["480","7"]	947
["1622"]	937
["23","13","6"]	937
["1328"]	937
["49","6,49"]	923
["851","7"]	922
["12,198","12,413","24"]	921
["3,64","3,64,449","3,64,450"]	909
["3,330"]	901
["203"]	900
["3,23"]	896
["3,123"]	895
["2116","7"]	883
["18","18,66","66","7","6"]	880
["51"]	875
["1179","7"]	875
["199"]	872
["797","7"]	870
["3","231","13","7"]	864
["943","7"]	860
["13","7"]	858
["1028","7"]	856
["3,2504"]	855
["1029","7"]	853
["6,231"]	852
["438","7"]	840
["116"]	839
["10","7"]	839
["450"]	831
["113,228"]	822
["1328","89,1121,1680"]	822
["4575"]	807
["342","6,342"]	806
["3,21,763","764","765,766","7"]	784
["65,763","764","765,766"]	781
["855","7"]	777
["930","7"]	759
["89,1582"]	758
["3,1535"]	747
["143"]	743
["268"]	734
["290"]	730
["3,319","13"]	728
["486,488","2196","2223","1463","2860","507"]	728
["276","3"]	726
["1050","7"]	720
["253,572","254","231","7"]	717
["750"]	713
["33","7"]	712
["3,12,13,14","24","24,29"]	707
["6,220","24,26","7"]	704
["51","7"]	701
["139"]	698
["1610"]	697
["715","7"]	696
["80"]	696
["71"]	693
["2745","23,2745","7"]	693
["11"]	692
["47","3","231","3,87","7"]	690
["28,140","7"]	688
["3,38,695","231","39,40","39,346","39","346","40","7"]	688
["115","7"]	687
["895","7"]	686
["3,2101"]	684
["33"]	679
["93"]	679
